    time (ps)       MSD(A2) @ 35K       MSD(A2) @ 50K       MSD(A2) @ 60K       MSD(A2) @ 75K       MSD(A2) @ 100K     MSD(A2) @ 150K        
  515.2000      27424.37117929      13026.36375367       7629.78268889       4397.50555878       2415.71560550       1120.37712361 
  515.4000      27439.70049330      13036.63675913       7634.40033600       4400.47451454       2416.65938466       1120.82042183 
  515.6000      27455.51679739      13046.83446585       7639.02511472       4403.42630097       2417.57399310       1121.24215772 
  515.8000      27471.35862927      13056.99189832       7643.64675173       4406.37828129       2418.42607736       1121.66400375 
  516.0000      27487.34823619      13067.07729009       7648.15934390       4409.37281053       2419.17385674       1122.05097275 
  516.2000      27503.44485594      13077.08197240       7652.63026478       4412.40035211       2419.90461235       1122.39604589 
  516.4000      27519.42976188      13086.99324999       7657.14439337       4415.45037290       2420.61418222       1122.72221515 
  516.6000      27535.40953126      13096.94822914       7661.63736784       4418.44440956       2421.24325195       1123.01102287 
  516.8000      27551.30975930      13106.89156315       7666.10377105       4421.44847462       2421.80934636       1123.24580580 
  517.0000      27567.14916408      13116.84990324       7670.53370485       4424.41279262       2422.36410353       1123.41555977 
  517.2000      27582.92996698      13126.69710037       7674.98603057       4427.33637439       2422.92247251       1123.50919757 
  517.4000      27598.94161566      13136.37492707       7679.39971746       4430.24156855       2423.51681255       1123.54477212 
  517.6000      27615.06572177      13146.01832728       7683.74937062       4433.16194389       2424.12869549       1123.55663440 
  517.8000      27631.05460444      13155.56389132       7688.01728460       4436.07178789       2424.75590101       1123.53003141 
  518.0000      27646.55090441      13165.00345562       7692.25557117       4439.00991085       2425.43145096       1123.49519931 
  518.2000      27661.90727302      13174.42999647       7696.50625458       4442.00604693       2426.11805544       1123.44628826 
  518.4000      27677.01123824      13183.67711504       7700.75394496       4445.03483954       2426.82958898       1123.41215491 
  518.6000      27692.37046072      13192.80548734       7705.03067737       4448.18583091       2427.57190886       1123.40556275 
  518.8000      27707.62277314      13201.92081902       7709.23715153       4451.42876056       2428.33304578       1123.41004285 
  519.0000      27722.68910253      13210.95343237       7713.40658225       4454.75178641       2429.08338837       1123.43356029 
  519.2000      27737.93667292      13219.77341210       7717.62228147       4458.18222203       2429.85693218       1123.47610402 
  519.4000      27753.27656919      13228.44676040       7722.01939593       4461.62572305       2430.60982130       1123.53490012 
  519.6000      27768.53104207      13237.13320168       7726.57667292       4465.14262532       2431.31592690       1123.60633693 
  519.8000      27783.70657276      13245.79463507       7731.22380035       4468.70627714       2432.03702910       1123.69155140 
  520.0000      27798.60725931      13254.51372932       7735.95712419       4472.26979973       2432.77338878       1123.78762991 
  520.2000      27813.51287744      13263.32263668       7740.76148330       4475.84438583       2433.51247251       1123.89871954 
  520.4000      27828.49423566      13272.37830255       7745.62713057       4479.46758220       2434.23742119       1124.04537839 
  520.6000      27843.41925763      13281.72793490       7750.45269015       4483.13298065       2434.92470439       1124.24215799 
  520.8000      27858.23862545      13291.31653666       7755.11078944       4486.83045974       2435.58866219       1124.46974006 
  521.0000      27872.90007391      13300.98450489       7759.65426474       4490.58686293       2436.19876250       1124.70081039 
  521.2000      27887.81491669      13310.88331080       7764.11296924       4494.39660694       2436.72662931       1124.94348917 
  521.4000      27902.81910619      13320.86095618       7768.54513372       4498.25678361       2437.14633475       1125.17273128 
  521.6000      27917.90613263      13330.86748797       7772.97446628       4502.16707922       2437.43389257       1125.39368623 
  521.8000      27932.99522715      13341.08906383       7777.44440093       4506.09992947       2437.61712926       1125.61343462 
  522.0000      27948.21188492      13351.28126604       7782.00296001       4510.02611155       2437.74263089       1125.81737960 
  522.2000      27963.47984383      13361.49823206       7786.70152741       4514.00790254       2437.85280373       1125.99062748 
  522.4000      27978.83956413      13371.81749473       7791.43091030       4518.04629456       2437.95519422       1126.15819524 
  522.6000      27994.28911320      13382.23560429       7796.29583442       4522.08604870       2438.06255627       1126.31239948 
  522.8000      28009.83284709      13392.62304474       7801.33300741       4526.18183187       2438.15629131       1126.44877198 
  523.0000      28025.66602098      13403.04367380       7806.38276569       4530.36120044       2438.22792673       1126.58528543 
  523.2000      28041.65863928      13413.45757141       7811.40739138       4534.64196737       2438.28289229       1126.71174157 
  523.4000      28057.86477680      13423.73683023       7816.39629988       4538.96935494       2438.37167670       1126.83072154 
  523.6000      28074.27077338      13434.01499604       7821.45163131       4543.31248097       2438.46000072       1126.94967726 
  523.8000      28090.72966868      13444.26284914       7826.55701922       4547.69384792       2438.60402329       1127.07219494 
  524.0000      28107.13777836      13454.51732215       7831.68998923       4552.12914167       2438.75660524       1127.18642758 
  524.2000      28123.87676066      13464.79312311       7836.91684434       4556.50185693       2438.91593179       1127.27747817 
  524.4000      28140.58620670      13475.24002799       7842.29689404       4560.86943428       2439.07033105       1127.36713240 
  524.6000      28157.40854682      13485.76792611       7847.82507718       4565.18468314       2439.21892985       1127.44362991 
  524.8000      28174.15700285      13496.43362430       7853.52517917       4569.42215688       2439.29164464       1127.49917385 
  525.0000      28191.09823882      13507.30964726       7859.41255795       4573.59301597       2439.30046522       1127.53096420 
  525.2000      28208.18172541      13518.32300364       7865.48339544       4577.70498968       2439.19131734       1127.55203312 
  525.4000      28225.32780808      13529.40334697       7871.66869903       4581.71566934       2438.95923299       1127.57846391 
  525.6000      28242.45255071      13540.51473326       7877.86307581       4585.67092629       2438.60267601       1127.62724320 
  525.8000      28259.56943069      13551.57104208       7884.13176183       4589.67376786       2438.13756136       1127.69762557 
  526.0000      28276.60560846      13562.55931615       7890.49760886       4593.66560329       2437.60805166       1127.77831617 
  526.2000      28293.81659987      13573.53658386       7896.90242773       4597.76376281       2437.04696312       1127.90094627 
  526.4000      28310.96614076      13584.47688456       7903.31890621       4601.96089879       2436.42782487       1128.05846355 
  526.6000      28327.75606539      13595.48514329       7909.70601944       4606.17217599       2435.78416347       1128.26032330 
