    time (ps)       MSD(A2) @ 1K        MSD(A2) @ 5K        MSD(A2) @ 10K        MSD(A2) @ 20K        MSD(A2) @ 30K        MSD(A2) @ 35K        
  611.2000       1310.65452738       1039.37416328        324.48994189        100.02261066         27.18606204          0.15983834 
  611.4000       1311.69507952       1039.11211654        324.77207679        100.08321945         27.21690654          0.16088388 
  611.6000       1312.69749579       1038.85991453        325.06733237        100.14493185         27.24499190          0.16196027 
  611.8000       1313.66147857       1038.62425857        325.36649986        100.21383430         27.27179395          0.16307183 
  612.0000       1314.59579142       1038.40484099        325.65911428        100.28643788         27.29828997          0.16419788 
  612.2000       1315.49677329       1038.20333372        325.95117765        100.36433324         27.32349010          0.16534501 
  612.4000       1316.35837412       1038.01771769        326.23594990        100.44519483         27.34883329          0.16647652 
  612.6000       1317.19073182       1037.83730879        326.51926190        100.52996279         27.37354030          0.16762579 
  612.8000       1317.99720535       1037.68861852        326.80311215        100.61571118         27.39702380          0.16881246 
  613.0000       1318.80637241       1037.56451175        327.08386680        100.70147654         27.42100747          0.17001388 
  613.2000       1319.61250828       1037.45781080        327.34964819        100.78702873         27.44424379          0.17124780 
  613.4000       1320.39230557       1037.34586793        327.60378417        100.86971971         27.46746061          0.17249597 
  613.6000       1321.20147516       1037.24068360        327.84736628        100.94793861         27.48968789          0.17374793 
  613.8000       1322.04537454       1037.13519685        328.09126057        101.01999849         27.51022656          0.17497560 
  614.0000       1322.92128491       1037.03924384        328.33592414        101.08544008         27.52955237          0.17615850 
  614.2000       1323.80647698       1036.92704871        328.57086052        101.14242828         27.54776007          0.17726081 
  614.4000       1324.74113706       1036.80623252        328.79505037        101.19153802         27.56353398          0.17830294 
  614.6000       1325.72653547       1036.70199324        329.02244864        101.23353100         27.57591692          0.17928438 
  614.8000       1326.75887499       1036.59535405        329.24704584        101.26092123         27.58598140          0.18020296 
  615.0000       1327.83820659       1036.48972538        329.45746428        101.27664489         27.59301395          0.18105619 
  615.2000       1328.98745798       1036.39754827        329.65184691        101.28512889         27.59625956          0.18179296 
  615.4000       1330.18492263       1036.30304272        329.83653587        101.28058514         27.59487556          0.18238380 
  615.6000       1331.40618815       1036.21078159        330.00755361        101.26134012         27.58880811          0.18285584 
  615.8000       1332.68233113       1036.12139255        330.15993543        101.23136008         27.57893046          0.18322513 
  616.0000       1333.99897763       1036.03066444        330.30039879        101.19348678         27.56566655          0.18344622 
  616.2000       1335.35797864       1035.93752779        330.43742399        101.15834814         27.54902047          0.18353216 
  616.4000       1336.72605800       1035.83957982        330.57568626        101.12351308         27.52914710          0.18354535 
  616.6000       1338.10094206       1035.74687119        330.69938359        101.08600111         27.50476340          0.18349653 
  616.8000       1339.49549187       1035.65266221        330.81615961        101.04928703         27.47707424          0.18337276 
