    time (ps)       MSD(A2) @ 150K      MSD(A2) @ 200K      MSD(A2) @ 250K      MSD(A2) @ 300K      MSD(A2) @ 400K      MSD(A2) @ 500K        
  611.0000     282968.34371555     169589.29886794     155719.58183364      97957.51797485      63157.54507534      35832.86455957 
  611.2000     283107.46584860     169672.34587804     155789.90779515      98007.60109386      63184.95819867      35852.53770198 
  611.4000     283245.33452809     169756.26764731     155860.06037399      98058.48579114      63212.60879577      35872.31603813 
  611.6000     283383.73819964     169840.83049996     155931.01160984      98109.96187187      63240.47913312      35892.01073919 
  611.8000     283522.22387452     169926.54265476     156002.77803596      98162.12130077      63268.18888964      35911.69314614 
  612.0000     283659.67370431     170011.36013075     156075.15573913      98214.80011918      63295.58899742      35931.48446093 
  612.2000     283796.59313801     170096.24622323     156146.66828849      98268.06700783      63322.43871929      35951.40710214 
  612.4000     283931.88694256     170180.75100982     156217.70836255      98320.91114900      63349.05850649      35971.56680690 
  612.6000     284064.90394988     170265.23222764     156289.07719017      98373.47251553      63375.58020172      35991.79538987 
  612.8000     284199.86127183     170349.58811894     156361.07466119      98425.87765819      63401.75736424      36011.73537008 
  613.0000     284336.61655692     170434.87975485     156433.43199207      98478.46875336      63427.55942631      36031.34922840 
  613.2000     284472.86347914     170519.65533759     156505.83218882      98530.80547465      63453.62444472      36050.89973770 
  613.4000     284607.83453378     170603.14406924     156578.62202708      98583.00472089      63479.54063621      36070.41779340 
  613.6000     284742.38551988     170686.98564146     156651.85493033      98635.38425651      63505.15737098      36090.08533626 
  613.8000     284876.72087672     170769.78595487     156725.05755572      98688.12946511      63530.18698806      36109.83412515 
  614.0000     285012.82522978     170852.96237842     156797.88280371      98741.17460015      63555.15533299      36129.55326209 
  614.2000     285149.29084621     170935.65770783     156870.92069287      98795.06719401      63580.39142724      36149.32823354 
  614.4000     285284.60107907     171018.09803497     156944.63034399      98849.50189277      63606.03366892      36168.83137920 
  614.6000     285419.80230852     171101.41915509     157019.18531398      98904.56662021      63631.94453252      36188.40390220 
  614.8000     285556.08472202     171185.77810947     157094.40622712      98960.00815596      63657.91296892      36207.97473662 
  615.0000     285691.82233938     171270.14812205     157169.06396704      99015.88728115      63684.04834533      36227.75698806 
  615.2000     285826.72547120     171353.88075963     157242.74532027      99071.93207383      63710.09485661      36247.35334622 
  615.4000     285961.93006605     171436.96687659     157316.15980516      99128.17044938      63736.33143494      36266.99236479 
  615.6000     286098.16978385     171520.65916400     157389.74924311      99183.66978215      63763.09431237      36286.36872335 
  615.8000     286235.63860483     171603.72147676     157462.86786710      99238.33200325      63789.93612243      36305.16201259 
  616.0000     286371.76635789     171686.15010114     157535.60145390      99292.78762547      63817.08611094      36324.02397703 
  616.2000     286507.95881536     171769.60082311     157608.80100088      99347.16233158      63844.05261423      36342.95758479 
  616.4000     286644.19742148     171853.41311563     157682.56640264      99401.55583533      63871.05194519      36362.04409456 
  616.6000     286780.21882442     171935.58349459     157756.61007216      99455.62172006      63898.39763205      36381.23245713 
  616.8000     286915.21545585     172016.14848632     157831.23213706      99509.82781481      63926.31220694      36400.68946832 
  617.0000     287050.09736133     172096.54440113     157906.57161627      99563.73170907      63954.24825464      36420.12226076 
  617.2000     287185.62859557     172176.72795162     157982.84299297      99617.28993021      63982.35517008      36439.49051110 
  617.4000     287320.22560258     172256.52973185     158059.57795007      99670.44862322      64010.08142834      36459.20204099 
  617.6000     287455.13102499     172335.96435807     158135.62473420      99723.41528398      64037.49845008      36479.09806956 
  617.8000     287588.85760530     172415.73579387     158210.95413583      99776.01721274      64064.94401470      36499.27062385 
  618.0000     287721.42745510     172495.70315512     158287.02093158      99828.81716940      64092.41741040      36519.75470937 
  618.2000     287855.64239767     172576.29155649     158363.53762552      99881.36866364      64120.43155842      36540.54451889 
  618.4000     287990.71573776     172656.34273960     158439.93880047      99933.71467582      64148.75224569      36561.29176758 
  618.6000     288126.56932168     172736.76505998     158515.42486867      99986.49956710      64177.25624577      36581.77468321 
  618.8000     288261.30343096     172817.55113079     158591.07258462     100039.41320790      64206.05349247      36602.27420037 
  619.0000     288395.23402175     172897.01583396     158667.20984481     100092.23568843      64235.04667019      36622.89905283 
  619.2000     288527.84355357     172976.19213598     158744.10203777     100144.84334158      64263.49774588      36643.83466216 
  619.4000     288661.71975829     173055.10822865     158821.15500872     100197.77757673      64291.71189379      36664.96586814 
  619.6000     288796.15874522     173134.80304784     158898.18618328     100250.58107529      64319.94597707      36686.22910523 
  619.8000     288931.38492707     173214.27976253     158975.66928875     100303.03615938      64348.03659367      36707.60902029 
  620.0000     289066.32159887     173294.26571953     159052.01979448     100355.17915362      64375.96411061      36728.90376256 
  620.2000     289199.91272656     173374.62676737     159128.67718551     100407.80746728      64403.97922490      36750.48387392 
  620.4000     289334.81903189     173457.48216228     159206.05893627     100461.09747652      64431.65776348      36772.39447619 
  620.6000     289467.24021638     173541.82942733     159284.09505517     100514.55806073      64458.93783734      36794.37228410 
  620.8000     289598.00295092     173624.76885300     159361.51334250     100567.89162187      64486.06104662      36816.50268469 
  621.0000     289727.71321296     173706.67336023     159437.95600302     100621.92802409      64513.42109978      36838.71241258 
  621.2000     289855.08265290     173788.63742046     159514.11855845     100677.18008946      64540.75468082      36860.90940190 
  621.4000     289982.15207144     173870.94312725     159590.54372808     100732.24128840      64568.16892075      36883.26739723 
  621.6000     290109.13965158     173952.40781961     159667.57913416     100786.93844723      64595.53214244      36905.69301477 
  621.8000     290236.16071993     174033.33380964     159744.72410152     100841.14400112      64622.57031617      36928.16126471 
  622.0000     290363.44142244     174114.60051513     159821.68734687     100895.05178451      64649.17294539      36950.54772582 
  622.2000     290489.49273289     174195.04117857     159898.04482216     100948.86998470      64675.50426703      36972.98407439 
  622.4000     290615.78123236     174274.10120787     159974.48316715     101002.76174447      64702.04270392      36995.55680995 
